Date,Store_ID,City,Store_Type,Day_Type,Weather,Promotion,Temperature_C,Marketing_Spend_GBP,Staff_Count,Footfall,Transactions,Units_Sold,Avg_Order_Value_GBP,Revenue_GBP,Operating_Cost_GBP,Profit_GBP,Avg_Wait_Min,Customer_Rating
2025-01-22,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,5.9,14.55,6,200,83,125,7.23,558.22,659.26,-101.04,2.67,4.19
2025-01-22,BB08,Bristol,Shopping Centre,Weekday,Sunny,Social Media,5.9,96.92,6,218,94,152,7.4,690.35,801.09,-110.74,2.57,4.5
2025-01-23,BB01,London,High Street,Weekday,Rainy,No Promotion,8.5,14.53,6,241,103,142,8.04,799.47,781.81,17.65,2.71,4.39
2025-01-23,BB02,London,Shopping Centre,Weekday,Rainy,Social Media,8.5,80.62,7,263,127,180,8.98,1179.35,1004.2,175.15,2.27,4.29
2025-01-23,BB03,Manchester,High Street,Weekday,Rainy,No Promotion,8.5,7.49,4,154,68,101,7.04,499.28,519.24,-19.96,2.98,4.26
2025-01-23,BB04,Manchester,Shopping Centre,Weekday,Rainy,Combo Deal,8.5,25.36,6,221,97,152,7.08,664.84,726.37,-61.53,2.83,4.26
2025-01-23,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,8.5,0.11,4,145,61,89,6.9,397.65,471.97,-74.32,2.71,4.26
2025-01-23,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,8.5,1.08,7,173,80,106,7.38,548.79,700.64,-151.85,2.57,4.37
2025-01-23,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,8.5,10.22,5,168,77,115,6.68,512.62,593.68,-81.06,2.72,4.36
2025-01-23,BB08,Bristol,Shopping Centre,Weekday,Rainy,Social Media,8.5,56.51,6,208,81,119,8.55,691.85,751.58,-59.73,2.87,4.46
2025-01-24,BB01,London,High Street,Weekday,Sunny,Combo Deal,5.8,36.17,6,256,112,210,8.02,902.52,839.77,62.75,3.14,4.3
2025-01-24,BB02,London,Shopping Centre,Weekday,Sunny,Combo Deal,5.8,62.37,8,362,170,291,7.84,1309.56,1079.22,230.35,3.76,4.25
2025-01-24,BB03,Manchester,High Street,Weekday,Sunny,Local Flyer,5.8,75.61,6,224,99,145,6.45,620.53,726.77,-106.24,2.87,4.26
2025-01-24,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,5.8,3.37,6,224,90,138,7.62,683.75,721.68,-37.93,2.88,4.37
2025-01-24,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,5.8,11.35,5,203,76,108,7.37,546.23,605.26,-59.03,2.86,4.25
2025-01-24,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Combo Deal,5.8,69.62,7,265,94,153,6.92,635.97,797.32,-161.35,1.94,4.9
2025-01-24,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,5.8,15.24,6,194,73,100,7.02,466.48,613.34,-146.86,2.59,4.49
2025-01-24,BB08,Bristol,Shopping Centre,Weekday,Sunny,Social Media,5.8,114.16,8,218,105,156,8.29,896.69,969.12,-72.42,2.58,4.36
2025-01-25,BB01,London,High Street,Weekend,Rainy,No Promotion,8.0,0.39,5,171,73,111,8.21,620.19,647.86,-27.67,2.9,4.35
2025-01-25,BB02,London,Shopping Centre,Weekend,Rainy,Local Flyer,8.0,39.58,9,305,152,240,8.61,1313.85,1100.45,213.4,2.97,4.37
2025-01-25,BB03,Manchester,High Street,Weekend,Rainy,Social Media,8.0,111.41,6,189,88,115,7.24,652.49,802.44,-149.95,2.0,4.31
2025-01-25,BB04,Manchester,Shopping Centre,Weekend,Rainy,No Promotion,8.0,17.68,7,260,106,161,7.86,831.15,798.28,32.87,2.95,4.32
2025-01-25,BB05,Birmingham,High Street,Weekend,Rainy,No Promotion,8.0,13.19,5,168,73,111,7.62,577.08,637.23,-60.15,2.61,4.26
2025-01-25,BB06,Birmingham,Shopping Centre,Weekend,Rainy,No Promotion,8.0,5.74,7,234,100,129,7.58,783.11,804.89,-21.79,2.38,4.27
2025-01-25,BB07,Bristol,High Street,Weekend,Rainy,No Promotion,8.0,16.02,6,164,80,114,7.03,560.45,622.56,-62.11,2.6,4.38
2025-01-25,BB08,Bristol,Shopping Centre,Weekend,Rainy,No Promotion,8.0,6.49,6,189,79,118,8.38,659.33,660.99,-1.66,2.73,4.22
2025-01-26,BB01,London,High Street,Weekend,Cloudy,No Promotion,10.8,9.79,6,232,96,140,8.3,804.72,768.57,36.15,2.31,4.48
2025-01-26,BB02,London,Shopping Centre,Weekend,Cloudy,No Promotion,10.8,17.47,7,335,125,177,8.04,1011.6,868.77,142.83,2.94,4.45
2025-01-26,BB03,Manchester,High Street,Weekend,Cloudy,No Promotion,10.8,16.21,7,232,110,182,8.41,917.66,824.1,93.56,3.0,4.41
2025-01-26,BB04,Manchester,Shopping Centre,Weekend,Cloudy,Local Flyer,10.8,80.09,6,295,127,191,8.01,1032.91,857.1,175.81,3.34,4.26
2025-01-26,BB05,Birmingham,High Street,Weekend,Cloudy,No Promotion,10.8,7.55,5,197,76,107,7.61,589.03,613.92,-24.89,2.66,4.22
2025-01-26,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,No Promotion,10.8,10.96,6,226,98,146,7.7,768.98,713.92,55.06,2.09,4.44
2025-01-26,BB07,Bristol,High Street,Weekend,Cloudy,Combo Deal,10.8,47.12,7,243,122,219,6.61,820.31,810.82,9.48,3.22,4.23
2025-01-26,BB08,Bristol,Shopping Centre,Weekend,Cloudy,No Promotion,10.8,14.83,7,248,99,149,8.09,800.28,783.06,17.22,2.12,4.49
2025-01-27,BB01,London,High Street,Weekday,Sunny,No Promotion,11.5,16.52,6,218,84,123,8.0,651.34,700.41,-49.07,2.92,4.52
2025-01-27,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,11.5,16.1,6,269,112,142,8.04,920.59,802.75,117.84,2.87,4.2
2025-01-27,BB03,Manchester,High Street,Weekday,Sunny,Combo Deal,11.5,66.02,8,251,111,181,7.66,831.05,880.98,-49.93,2.42,4.31
2025-01-27,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,11.5,8.4,7,250,114,156,7.04,779.95,775.97,3.98,2.6,4.27
2025-01-27,BB05,Birmingham,High Street,Weekday,Sunny,Local Flyer,11.5,69.11,6,217,98,150,7.53,770.28,760.21,10.07,2.95,4.11
2025-01-27,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Social Media,11.5,114.82,7,215,95,135,7.15,692.2,849.4,-157.19,2.67,4.48
2025-01-27,BB07,Bristol,High Street,Weekday,Sunny,Social Media,11.5,104.18,5,167,77,115,7.84,617.42,710.11,-92.69,2.94,4.46
2025-01-27,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,11.5,13.4,6,214,93,140,7.52,719.11,721.19,-2.08,2.86,4.27
2025-01-28,BB01,London,High Street,Weekday,Rainy,No Promotion,7.4,5.37,6,209,89,123,7.54,676.24,713.97,-37.73,2.16,4.22
2025-01-28,BB02,London,Shopping Centre,Weekday,Rainy,No Promotion,7.4,11.42,6,241,108,158,9.08,996.84,823.22,173.62,2.69,4.44
2025-01-28,BB03,Manchester,High Street,Weekday,Rainy,No Promotion,7.4,3.59,5,176,72,97,7.21,552.6,610.8,-58.2,2.81,4.17
2025-01-28,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,7.4,14.83,6,176,85,109,7.24,655.2,674.99,-19.79,2.81,4.58
2025-01-28,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,7.4,4.11,5,152,61,94,7.81,486.71,583.8,-97.09,2.9,4.69
2025-01-28,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Social Media,7.4,46.38,6,177,83,121,7.5,593.34,679.64,-86.3,3.07,4.2
2025-01-28,BB07,Bristol,High Street,Weekday,Rainy,Social Media,7.4,103.15,6,170,82,122,7.7,648.0,756.04,-108.05,2.58,4.31
2025-01-28,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,7.4,8.93,7,187,88,120,7.81,676.09,724.6,-48.51,2.74,4.3
2025-01-29,BB01,London,High Street,Weekday,Rainy,No Promotion,9.1,8.36,7,217,100,140,8.6,890.72,829.2,61.52,3.26,4.3
2025-01-29,BB02,London,Shopping Centre,Weekday,Rainy,No Promotion,9.1,7.88,7,214,93,119,9.23,855.08,803.23,51.85,2.92,4.09
2025-01-29,BB03,Manchester,High Street,Weekday,Rainy,No Promotion,9.1,12.53,6,149,64,95,6.56,428.74,594.84,-166.11,2.34,4.4
2025-01-29,BB04,Manchester,Shopping Centre,Weekday,Rainy,Local Flyer,9.1,52.62,5,168,82,115,8.42,674.18,711.68,-37.5,2.45,4.28
2025-01-29,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,9.1,9.42,5,157,72,102,6.52,484.01,564.15,-80.14,2.77,4.3
2025-01-29,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Combo Deal,9.1,28.37,6,196,102,172,7.21,721.97,723.75,-1.78,2.89,4.48
2025-01-29,BB07,Bristol,High Street,Weekday,Rainy,Combo Deal,9.1,47.38,6,158,79,129,6.99,577.5,678.49,-101.0,2.38,4.34
2025-01-29,BB08,Bristol,Shopping Centre,Weekday,Rainy,Social Media,9.1,70.43,5,181,80,111,7.83,607.44,679.87,-72.43,3.19,4.38
2025-01-30,BB01,London,High Street,Weekday,Rainy,Local Flyer,11.4,32.52,7,222,104,138,8.4,892.81,872.17,20.64,3.38,4.1
2025-01-30,BB02,London,Shopping Centre,Weekday,Rainy,Combo Deal,11.4,43.65,7,277,121,187,7.59,872.38,862.88,9.5,3.16,4.25
2025-01-30,BB03,Manchester,High Street,Weekday,Rainy,Local Flyer,11.4,80.66,7,191,94,132,6.74,652.62,833.12,-180.51,2.34,4.1
2025-01-30,BB04,Manchester,Shopping Centre,Weekday,Rainy,Local Flyer,11.4,83.38,6,191,84,127,7.77,634.33,708.41,-74.08,2.03,4.35
2025-01-30,BB05,Birmingham,High Street,Weekday,Rainy,Social Media,11.4,88.69,5,155,56,72,6.47,361.46,624.78,-263.32,2.57,4.25
2025-01-30,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Social Media,11.4,74.22,6,186,97,132,7.96,774.46,770.58,3.88,2.61,4.33
2025-01-30,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,11.4,4.51,6,150,65,92,7.84,483.16,610.81,-127.65,2.01,4.34
2025-01-30,BB08,Bristol,Shopping Centre,Weekday,Rainy,Combo Deal,11.4,54.9,6,159,84,136,7.51,629.92,680.39,-50.47,3.08,4.36
2025-01-31,BB01,London,High Street,Weekday,Rainy,Social Media,11.7,83.26,6,186,89,134,8.78,786.85,806.81,-19.96,2.39,4.36
2025-01-31,BB02,London,Shopping Centre,Weekday,Rainy,No Promotion,11.7,10.51,6,236,107,154,8.68,956.92,797.35,159.57,2.73,4.19
2025-01-31,BB03,Manchester,High Street,Weekday,Rainy,Combo Deal,11.7,33.27,6,192,84,134,6.8,574.31,684.77,-110.45,2.49,4.51
2025-01-31,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,11.7,17.94,5,217,88,136,7.43,613.2,667.17,-53.97,2.79,4.2
2025-01-31,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,11.7,9.72,5,143,63,90,6.96,449.85,581.71,-131.86,1.76,4.44
2025-01-31,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,11.7,0.13,5,211,93,142,7.8,708.23,665.35,42.87,3.05,4.08
2025-01-31,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,11.7,8.27,6,142,59,83,7.2,423.45,626.01,-202.56,2.1,4.31
2025-01-31,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,11.7,11.55,5,168,72,107,7.84,568.64,588.2,-19.56,3.13,4.36
2025-02-01,BB01,London,High Street,Weekend,Cloudy,No Promotion,12.5,9.6,6,195,82,127,9.01,718.5,723.45,-4.96,2.31,4.54
2025-02-01,BB02,London,Shopping Centre,Weekend,Cloudy,No Promotion,12.5,2.22,7,348,144,184,8.7,1271.01,968.84,302.17,2.82,4.35
2025-02-01,BB03,Manchester,High Street,Weekend,Cloudy,Combo Deal,12.5,60.98,7,273,113,184,6.9,773.55,800.73,-27.19,2.86,4.32
2025-02-01,BB04,Manchester,Shopping Centre,Weekend,Cloudy,No Promotion,12.5,2.31,6,290,113,168,7.97,928.18,785.59,142.59,2.87,4.23
2025-02-01,BB05,Birmingham,High Street,Weekend,Cloudy,No Promotion,12.5,4.43,6,201,81,104,6.9,563.64,661.73,-98.09,2.98,4.35
2025-02-01,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,Combo Deal,12.5,49.24,7,303,134,219,7.4,991.59,856.08,135.51,2.86,4.1
2025-02-01,BB07,Bristol,High Street,Weekend,Cloudy,No Promotion,12.5,9.78,5,176,77,102,7.62,610.2,616.89,-6.69,2.72,4.12
2025-02-01,BB08,Bristol,Shopping Centre,Weekend,Cloudy,Combo Deal,12.5,32.46,7,262,124,198,8.7,1071.67,911.25,160.42,2.94,4.36
2025-02-02,BB01,London,High Street,Weekend,Sunny,No Promotion,13.7,16.34,7,279,139,194,8.95,1202.65,938.24,264.41,3.2,4.15
2025-02-02,BB02,London,Shopping Centre,Weekend,Sunny,Social Media,13.7,90.73,8,380,160,220,9.16,1482.81,1155.74,327.07,2.65,4.35
2025-02-02,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,13.7,1.39,5,226,94,140,7.82,748.29,661.71,86.57,2.63,4.35
2025-02-02,BB04,Manchester,Shopping Centre,Weekend,Sunny,Combo Deal,13.7,50.81,8,359,157,252,7.76,1217.45,1005.83,211.63,3.47,4.2
2025-02-02,BB05,Birmingham,High Street,Weekend,Sunny,Social Media,13.7,64.84,6,231,114,174,8.31,915.37,812.18,103.19,3.09,4.18
2025-02-02,BB06,Birmingham,Shopping Centre,Weekend,Sunny,Social Media,13.7,76.74,7,284,125,187,8.97,1097.92,916.16,181.76,3.01,4.32
2025-02-02,BB07,Bristol,High Street,Weekend,Sunny,No Promotion,13.7,14.11,5,202,94,144,6.9,653.2,657.49,-4.29,2.69,4.3
2025-02-02,BB08,Bristol,Shopping Centre,Weekend,Sunny,No Promotion,13.7,14.44,7,266,104,150,8.14,863.13,794.26,68.87,2.77,4.56
2025-02-03,BB01,London,High Street,Weekday,Cloudy,No Promotion,16.3,12.76,6,269,112,155,7.75,877.8,772.99,104.82,2.78,4.39
2025-02-03,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,16.3,4.96,6,268,102,155,8.54,890.36,749.15,141.21,3.27,4.2
2025-02-03,BB03,Manchester,High Street,Weekday,Cloudy,Social Media,16.3,76.26,7,224,103,158,7.22,711.07,815.59,-104.52,3.39,4.26
2025-02-03,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,16.3,16.67,6,225,87,139,7.36,623.16,667.68,-44.53,2.25,4.62
2025-02-03,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,16.3,59.12,6,204,88,123,7.19,646.35,722.6,-76.25,2.74,4.39
2025-02-03,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Local Flyer,16.3,62.23,6,186,84,123,7.28,652.19,724.37,-72.18,2.49,4.45
2025-02-03,BB07,Bristol,High Street,Weekday,Cloudy,Social Media,16.3,110.08,7,186,87,129,8.36,714.41,825.26,-110.86,2.34,4.44
2025-02-03,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Social Media,16.3,84.42,7,233,97,143,8.4,816.86,855.17,-38.31,2.81,4.5
2025-02-04,BB01,London,High Street,Weekday,Rainy,No Promotion,11.8,0.18,6,221,85,137,8.4,693.58,738.49,-44.91,2.85,4.23
2025-02-04,BB02,London,Shopping Centre,Weekday,Rainy,Local Flyer,11.8,78.0,7,228,109,158,9.18,1006.27,930.98,75.29,3.17,4.15
2025-02-04,BB03,Manchester,High Street,Weekday,Rainy,Combo Deal,11.8,46.7,6,178,70,123,6.3,377.87,629.6,-251.73,2.69,4.32
2025-02-04,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,11.8,14.39,6,211,90,139,8.87,790.81,739.36,51.45,2.69,4.3
2025-02-04,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,11.8,11.03,6,179,73,101,7.31,541.78,636.84,-95.06,2.06,4.6
2025-02-04,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,11.8,10.37,6,187,87,123,7.64,676.52,624.83,51.69,2.74,4.24
2025-02-04,BB07,Bristol,High Street,Weekday,Rainy,Combo Deal,11.8,60.34,6,175,74,113,7.4,585.45,690.94,-105.49,2.07,4.5
2025-02-04,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,11.8,10.09,6,170,86,129,7.86,647.9,660.86,-12.96,2.92,4.48
2025-02-05,BB01,London,High Street,Weekday,Cloudy,Social Media,14.3,71.67,7,271,125,173,7.77,950.5,929.57,20.93,2.82,4.35
2025-02-05,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,14.3,5.24,6,218,92,141,9.01,823.84,735.8,88.05,2.8,4.28
2025-02-05,BB03,Manchester,High Street,Weekday,Cloudy,Local Flyer,14.3,35.67,7,249,115,166,6.59,780.31,820.01,-39.7,2.94,4.39
2025-02-05,BB04,Manchester,Shopping Centre,Weekday,Cloudy,Combo Deal,14.3,37.79,6,285,143,236,7.68,1083.39,852.82,230.57,3.5,4.14
2025-02-05,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,14.3,17.45,5,171,63,89,6.66,405.29,533.65,-128.36,2.86,4.34
2025-02-05,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,14.3,4.68,6,216,86,125,8.43,699.69,692.62,7.07,2.67,4.23
2025-02-05,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,14.3,0.13,5,168,72,99,7.09,522.39,538.41,-16.02,2.78,4.33
2025-02-05,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Combo Deal,14.3,58.43,6,190,91,154,7.17,629.75,722.84,-93.09,3.17,4.3
2025-02-06,BB01,London,High Street,Weekday,Sunny,No Promotion,14.2,4.85,5,267,120,169,8.25,1013.18,762.28,250.9,2.83,4.35
2025-02-06,BB02,London,Shopping Centre,Weekday,Sunny,Local Flyer,14.2,55.86,9,346,167,252,7.78,1326.9,1097.13,229.77,2.98,4.5
2025-02-06,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,14.2,8.3,6,228,88,125,7.57,661.51,682.97,-21.47,3.05,4.2
2025-02-06,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,14.2,15.98,7,269,106,157,8.09,885.9,818.75,67.15,2.82,4.3
2025-02-06,BB05,Birmingham,High Street,Weekday,Sunny,Social Media,14.2,51.26,6,200,74,116,7.15,558.54,694.08,-135.54,2.34,4.16
2025-02-06,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Local Flyer,14.2,54.13,7,247,119,169,7.65,931.13,857.6,73.53,2.61,4.37
2025-02-06,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,14.2,6.26,6,179,77,115,7.45,569.05,635.37,-66.31,2.54,4.35
2025-02-06,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,14.2,0.34,6,195,75,103,7.82,561.25,626.81,-65.56,2.11,4.36
2025-02-07,BB01,London,High Street,Weekday,Sunny,No Promotion,14.4,1.2,6,266,123,186,8.26,988.4,831.14,157.26,3.04,4.26
2025-02-07,BB02,London,Shopping Centre,Weekday,Sunny,Social Media,14.4,110.11,7,321,141,201,7.81,1082.9,969.61,113.3,3.25,4.17
2025-02-07,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,14.4,0.73,6,225,93,126,7.4,713.56,720.64,-7.08,3.2,4.33
2025-02-07,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,14.4,1.9,7,216,82,122,7.44,621.93,716.53,-94.61,3.43,4.09
2025-02-07,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,14.4,17.85,6,176,73,101,7.08,553.67,645.12,-91.44,2.39,4.5
2025-02-07,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,14.4,13.07,7,240,100,150,7.52,748.68,780.88,-32.21,2.22,4.37
2025-02-07,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,14.4,16.67,5,200,85,121,7.42,621.57,599.28,22.29,3.28,4.2
2025-02-07,BB08,Bristol,Shopping Centre,Weekday,Sunny,Combo Deal,14.4,56.03,8,267,112,196,7.42,826.95,905.29,-78.34,2.83,4.21
2025-02-08,BB01,London,High Street,Weekend,Rainy,No Promotion,7.1,11.75,7,236,102,158,8.46,878.61,832.1,46.51,2.7,4.36
2025-02-08,BB02,London,Shopping Centre,Weekend,Rainy,No Promotion,7.1,10.71,7,255,110,169,9.24,1037.99,888.75,149.24,3.09,4.33
2025-02-08,BB03,Manchester,High Street,Weekend,Rainy,No Promotion,7.1,10.07,5,173,66,96,7.77,516.3,579.99,-63.69,2.7,4.29
2025-02-08,BB04,Manchester,Shopping Centre,Weekend,Rainy,No Promotion,7.1,5.77,7,216,102,157,8.15,834.95,765.68,69.26,2.77,4.23
2025-02-08,BB05,Birmingham,High Street,Weekend,Rainy,Combo Deal,7.1,67.7,7,218,102,179,7.02,734.62,796.37,-61.74,2.9,4.35
2025-02-08,BB06,Birmingham,Shopping Centre,Weekend,Rainy,No Promotion,7.1,4.66,6,217,94,127,7.53,721.15,689.16,31.99,2.64,4.55
2025-02-08,BB07,Bristol,High Street,Weekend,Rainy,Social Media,7.1,72.21,5,171,68,109,8.1,541.52,669.02,-127.5,1.97,4.68
2025-02-08,BB08,Bristol,Shopping Centre,Weekend,Rainy,Combo Deal,7.1,47.53,7,251,117,191,8.53,987.45,862.19,125.25,3.0,4.42
2025-02-09,BB01,London,High Street,Weekend,Sunny,Local Flyer,13.9,78.33,8,324,140,206,8.27,1170.38,1056.21,114.16,2.61,4.44
2025-02-09,BB02,London,Shopping Centre,Weekend,Sunny,Local Flyer,13.9,43.22,10,425,215,303,8.66,1857.55,1305.39,552.16,3.5,4.27
2025-02-09,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,13.9,12.69,7,239,108,149,7.36,820.87,822.84,-1.97,2.69,4.21
2025-02-09,BB04,Manchester,Shopping Centre,Weekend,Sunny,Social Media,13.9,106.61,7,262,129,172,8.31,1109.73,956.53,153.21,3.09,4.27
2025-02-09,BB05,Birmingham,High Street,Weekend,Sunny,No Promotion,13.9,10.21,5,194,83,121,6.75,539.04,590.71,-51.67,3.27,4.16
2025-02-09,BB06,Birmingham,Shopping Centre,Weekend,Sunny,No Promotion,13.9,0.58,8,241,113,163,8.81,1015.53,884.57,130.96,2.59,4.22
2025-02-09,BB07,Bristol,High Street,Weekend,Sunny,No Promotion,13.9,4.44,6,188,77,105,7.29,546.2,634.6,-88.39,2.15,4.26
2025-02-09,BB08,Bristol,Shopping Centre,Weekend,Sunny,Combo Deal,13.9,48.34,7,298,118,191,8.34,989.34,861.03,128.31,3.01,4.39
2025-02-10,BB01,London,High Street,Weekday,Sunny,No Promotion,8.2,2.56,8,274,129,202,7.66,1002.57,890.16,112.41,2.6,4.36
2025-02-10,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,8.2,8.18,7,263,107,158,8.71,912.0,847.46,64.54,2.42,4.34
2025-02-10,BB03,Manchester,High Street,Weekday,Sunny,Local Flyer,8.2,80.17,7,206,82,127,7.93,665.6,806.06,-140.47,2.23,4.45
2025-02-10,BB04,Manchester,Shopping Centre,Weekday,Sunny,Social Media,8.2,54.21,7,237,110,166,7.58,879.49,832.26,47.24,2.8,4.48
2025-02-10,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,8.2,10.8,6,206,75,112,6.99,520.75,639.52,-118.77,2.81,4.15
2025-02-10,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Local Flyer,8.2,66.96,7,221,88,117,7.02,628.44,783.99,-155.55,1.88,4.31
2025-02-10,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,8.2,6.82,6,198,85,121,7.01,568.99,669.8,-100.8,2.5,4.18
2025-02-10,BB08,Bristol,Shopping Centre,Weekday,Sunny,Social Media,8.2,78.86,7,252,117,163,7.93,857.48,844.27,13.21,2.74,4.37
2025-02-11,BB01,London,High Street,Weekday,Cloudy,No Promotion,10.0,3.24,7,245,102,145,8.39,823.21,826.78,-3.57,2.68,4.24
2025-02-11,BB02,London,Shopping Centre,Weekday,Cloudy,Social Media,10.0,59.08,7,279,132,192,8.64,1122.29,966.4,155.89,2.56,4.42
2025-02-11,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,10.0,6.08,6,189,69,92,6.8,464.93,580.32,-115.39,2.13,4.4
2025-02-11,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,10.0,13.05,7,207,81,114,8.13,655.5,708.52,-53.02,2.64,4.15
2025-02-11,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,10.0,86.66,5,202,90,132,6.83,615.05,707.41,-92.36,3.17,4.27
2025-02-11,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,10.0,14.13,5,228,94,136,8.11,746.15,693.11,53.04,2.91,4.45
2025-02-11,BB07,Bristol,High Street,Weekday,Cloudy,Combo Deal,10.0,30.97,6,177,80,130,7.62,595.68,681.65,-85.97,2.51,4.36
2025-02-11,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,10.0,11.86,6,206,85,128,7.73,678.34,692.62,-14.28,2.77,4.3
2025-02-12,BB01,London,High Street,Weekday,Sunny,No Promotion,8.9,5.73,7,240,102,142,7.65,769.68,795.83,-26.15,2.21,4.43
2025-02-12,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,8.9,3.22,6,290,113,157,9.32,1045.64,836.17,209.47,2.15,4.33
2025-02-12,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,8.9,14.63,7,196,73,102,7.27,537.91,673.08,-135.17,1.85,4.26
2025-02-12,BB04,Manchester,Shopping Centre,Weekday,Sunny,Social Media,8.9,106.77,6,287,122,171,8.09,990.64,907.12,83.52,3.21,4.28
2025-02-12,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,8.9,11.69,6,173,70,87,6.55,443.64,610.34,-166.71,2.63,4.17
2025-02-12,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Combo Deal,8.9,54.82,7,235,109,166,7.17,753.8,808.39,-54.59,2.84,4.27
2025-02-12,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,8.9,14.65,5,189,77,117,6.49,525.1,606.3,-81.2,2.92,4.28
2025-02-12,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,8.9,10.4,6,229,81,112,8.95,667.29,736.99,-69.71,2.52,4.39
2025-02-13,BB01,London,High Street,Weekday,Cloudy,No Promotion,11.3,5.3,6,229,81,127,8.14,647.22,718.14,-70.92,2.29,4.33
2025-02-13,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,11.3,9.81,7,224,104,147,9.22,958.74,862.32,96.42,2.79,4.51
2025-02-13,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,11.3,7.86,5,184,81,109,6.95,568.94,609.81,-40.87,2.78,4.19
2025-02-13,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,11.3,10.88,6,201,81,116,8.35,672.76,693.11,-20.35,2.45,4.16
2025-02-13,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,11.3,13.16,6,182,78,111,6.18,488.48,598.97,-110.49,2.53,4.19
2025-02-13,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,11.3,0.95,6,186,77,105,8.25,625.26,643.28,-18.03,2.63,4.52
