studentID,status,test_type,total_questions,total_points,total_points_possible,score,completed_at
239,Passed,Practice Exam,85,79,85,92,2/1/2022 17:50
240,Failed,Mastery Exam,85,54,85,63,1/14/2022 12:48
240,Failed,Practice Exam,85,48,85,56,1/14/2022 11:31
241,Failed,Mastery Exam,85,51,85,60,2/8/2022 1:38
241,Failed,Practice Exam,85,30,85,35,1/17/2022 17:46
242,Failed,Mastery Exam,85,48,85,56,3/15/2022 9:45
242,Failed,Practice Exam,85,42,85,49,3/17/2022 10:11
243,Failed,Practice Exam,85,35,85,41,3/15/2022 10:08
243,Failed,Mastery Exam,85,33,85,38,3/17/2022 10:00
244,Failed,Practice Exam,85,27,85,31,3/15/2022 12:13
244,Failed,Mastery Exam,85,34,85,40,3/17/2022 9:41
245,Passed,Practice Exam,85,64,85,75,4/16/2022 11:56
246,Passed,Mastery Exam,85,72,85,84,1/10/2022 22:29
246,Passed,Practice Exam,85,73,85,85,1/7/2022 17:42
247,Failed,Practice Exam,85,54,85,63,2/14/2022 17:40
247,Failed,Mastery Exam,85,55,85,64,2/16/2022 12:41
248,Passed,Mastery Exam,85,62,85,72,1/18/2022 10:16
248,Passed,Practice Exam,85,63,85,74,1/17/2022 19:45
249,Failed,Mastery Exam,85,60,85,70,2/4/2022 16:13
249,Failed,Practice Exam,85,51,85,60,2/1/2022 15:58
250,Failed,Practice Exam,85,20,85,23,2/16/2022 7:40
250,Failed,Mastery Exam,85,23,85,27,2/18/2022 9:08
251,Failed,Practice Exam,85,50,85,58,2/15/2022 17:10
251,Failed,Mastery Exam,85,48,85,56,2/17/2022 16:55
252,Failed,Mastery Exam,85,51,85,60,2/16/2022 14:30
252,Failed,Practice Exam,85,56,85,65,2/14/2022 13:38
253,Failed,Practice Exam,85,45,85,52,3/15/2022 9:41
253,Failed,Mastery Exam,85,44,85,51,3/17/2022 9:39
254,Failed,Mastery Exam,85,49,85,57,2/13/2022 16:06
254,Failed,Practice Exam,85,58,85,68,2/12/2022 11:18
255,Failed,Practice Exam,85,48,85,56,2/14/2022 18:34
255,Failed,Mastery Exam,85,53,85,62,2/16/2022 12:56
256,Passed,Practice Exam,85,68,85,80,2/14/2022 13:23
256,Passed,Mastery Exam,85,44,85,51,1/13/2022 20:54
257,Passed,Mastery Exam,85,63,85,74,1/13/2022 18:02
257,Passed,Practice Exam,85,69,85,81,1/11/2022 21:03
258,Failed,Practice Exam,85,56,85,65,2/14/2022 13:53
258,Failed,Mastery Exam,85,57,85,67,2/16/2022 14:59
259,Failed,Practice Exam,85,60,85,70,2/14/2022 13:28
259,Failed,Mastery Exam,85,64,85,75,2/16/2022 14:12
260,Passed,Mastery Exam,85,59,85,69,3/3/2022 21:49
260,Passed,Practice Exam,85,63,85,74,3/3/2022 11:29
261,Failed,Practice Exam,85,63,85,74,7/11/2022 7:07
261,Failed,Mastery Exam,85,4,85,4,4/19/2022 22:02
262,Passed,Mastery Exam,85,61,85,71,4/18/2022 20:00
262,Passed,Practice Exam,85,66,85,77,3/30/2022 18:08
263,Passed,Practice Exam,85,62,85,72,2/28/2022 10:29
263,Passed,Mastery Exam,85,69,85,81,2/28/2022 12:21
264,Passed,Practice Exam,85,59,85,69,2/20/2022 21:19
264,Passed,Mastery Exam,85,58,85,68,2/24/2022 20:07
265,Passed,Mastery Exam,85,66,85,77,3/26/2022 21:34
265,Passed,Practice Exam,85,69,85,81,3/22/2022 10:03
266,Passed,Mastery Exam,85,62,85,72,2/25/2022 20:04
266,Passed,Practice Exam,85,63,85,74,2/25/2022 15:52
267,Passed,Mastery Exam,85,67,85,78,5/5/2022 14:27
267,Passed,Practice Exam,85,59,85,69,5/4/2022 19:09
268,Passed,Mastery Exam,85,53,85,62,1/27/2022 20:08
268,Passed,Practice Exam,85,52,85,61,1/27/2022 10:12
269,Failed,Mastery Exam,85,49,85,57,5/10/2022 14:53
269,Failed,Practice Exam,85,55,85,64,5/9/2022 19:23
270,Passed,Practice Exam,85,58,85,68,2/22/2022 23:02
271,Passed,Mastery Exam,85,71,85,83,1/26/2022 7:00
271,Passed,Practice Exam,85,75,85,88,1/26/2022 6:13
272,Failed,Mastery Exam,85,47,85,55,9/12/2022 1:37
272,Failed,Practice Exam,85,56,85,65,2/23/2023 22:44
273,Passed,Mastery Exam,85,75,85,88,1/25/2022 19:04
274,Failed,Practice Exam,85,39,85,45,1/26/2022 0:58
274,Failed,Mastery Exam,85,51,85,60,11/10/2022 10:56
275,Failed,Mastery Exam,85,67,85,78,2/21/2022 21:00
275,Failed,Practice Exam,85,60,85,70,2/8/2022 15:25
276,Passed,Practice Exam,85,67,85,78,3/21/2022 14:39
276,Passed,Mastery Exam,85,74,85,87,3/30/2022 15:29
277,Passed,Mastery Exam,85,67,85,78,11/21/2022 17:23
277,Passed,Practice Exam,85,62,85,72,11/21/2022 10:25
278,Passed,Mastery Exam,85,55,85,64,6/23/2022 13:34
279,Failed,Mastery Exam,85,41,85,48,2/25/2022 13:09
279,Failed,Practice Exam,85,62,85,72,2/24/2022 16:03
280,Failed,Mastery Exam,85,33,85,38,4/13/2022 14:28
280,Failed,Practice Exam,85,28,85,32,4/12/2022 14:59
281,Failed,Mastery Exam,85,53,85,62,3/17/2022 9:30
281,Failed,Practice Exam,85,54,85,63,3/15/2022 10:34
282,Failed,Mastery Exam,85,58,85,68,2/17/2022 17:53
282,Failed,Practice Exam,85,59,85,69,2/15/2022 14:59
283,Failed,Practice Exam,85,69,85,81,3/15/2022 9:07
283,Failed,Mastery Exam,85,66,85,77,3/17/2022 9:37
284,Failed,Practice Exam,85,4,85,4,4/6/2022 16:41
285,Failed,Mastery Exam,85,59,85,69,2/27/2022 23:53
285,Failed,Practice Exam,85,35,85,41,2/25/2022 16:19
286,Passed,Mastery Exam,85,59,85,69,1/17/2022 11:54
287,Passed,Mastery Exam,85,69,85,81,2/1/2022 13:40
287,Passed,Practice Exam,85,67,85,78,1/28/2022 15:03
288,Failed,Mastery Exam,85,62,85,72,3/17/2022 12:01
288,Failed,Practice Exam,85,64,85,75,3/15/2022 12:02
289,Passed,Mastery Exam,85,63,85,74,2/16/2022 11:16
289,Passed,Practice Exam,85,66,85,77,2/14/2022 18:36
290,Passed,Mastery Exam,85,65,85,76,2/17/2022 13:41
290,Passed,Practice Exam,85,43,85,50,1/10/2022 4:58
291,Failed,Practice Exam,85,18,85,21,4/13/2022 15:53
292,Passed,Mastery Exam,85,63,85,74,3/17/2022 8:58
292,Passed,Practice Exam,85,58,85,68,3/15/2022 9:10
293,Passed,Practice Exam,85,51,85,60,1/14/2022 20:36
293,Passed,Mastery Exam,85,53,85,62,4/20/2022 19:17
294,Passed,Mastery Exam,85,57,85,67,2/16/2022 13:20
294,Passed,Practice Exam,85,59,85,69,2/14/2022 16:03
295,Passed,Practice Exam,85,55,85,64,3/15/2022 12:24
295,Passed,Mastery Exam,85,52,85,61,3/17/2022 13:06
296,Passed,Practice Exam,85,78,85,91,2/21/2022 23:45
296,Passed,Mastery Exam,85,67,85,78,2/25/2022 19:10
297,Passed,Mastery Exam,85,73,85,85,1/19/2022 22:14
297,Passed,Practice Exam,85,78,85,91,1/18/2022 20:34
298,Failed,Mastery Exam,85,39,85,45,2/16/2022 14:56
298,Failed,Practice Exam,85,51,85,60,2/14/2022 13:28
299,Failed,Practice Exam,85,51,85,60,3/15/2022 11:52
299,Failed,Mastery Exam,85,26,85,30,3/17/2022 9:54
300,Failed,Practice Exam,85,30,85,35,1/19/2022 0:17
300,Failed,Mastery Exam,85,37,85,43,2/16/2022 11:58
301,Passed,Practice Exam,85,64,85,75,2/16/2022 22:06
302,Failed,Practice Exam,85,65,85,76,2/14/2022 17:38
302,Failed,Mastery Exam,85,69,85,81,2/16/2022 11:36
303,Failed,Practice Exam,85,69,85,81,2/15/2022 8:50
303,Failed,Mastery Exam,85,68,85,80,2/17/2022 15:28
304,Failed,Mastery Exam,85,42,85,49,4/14/2022 13:28
305,Passed,Mastery Exam,85,62,85,72,4/22/2022 22:46
305,Passed,Practice Exam,85,69,85,81,4/22/2022 10:02
306,Passed,Practice Exam,85,55,85,64,2/8/2022 19:36
306,Passed,Mastery Exam,85,69,85,81,2/10/2022 20:59
307,Passed,Practice Exam,85,46,85,54,7/18/2022 15:39
308,Failed,Practice Exam,85,47,85,55,7/7/2022 11:13
308,Failed,Mastery Exam,85,52,85,61,7/8/2022 9:57
309,Passed,Mastery Exam,85,58,85,68,2/17/2022 19:29
309,Passed,Practice Exam,85,69,85,81,2/16/2022 0:29
310,Failed,Practice Exam,85,51,85,60,2/15/2022 11:09
311,Failed,Mastery Exam,85,64,85,75,2/17/2022 15:16
311,Failed,Practice Exam,85,59,85,69,2/15/2022 9:50
312,Passed,Practice Exam,85,66,85,77,2/2/2022 11:25
313,Failed,Practice Exam,85,48,85,56,3/31/2022 20:32
313,Failed,Mastery Exam,85,49,85,57,4/1/2022 9:29
314,Passed,Mastery Exam,85,63,85,74,2/7/2022 10:31
315,Failed,Mastery Exam,85,66,85,77,2/18/2022 15:52
315,Failed,Practice Exam,85,74,85,87,1/22/2022 0:58
316,Passed,Practice Exam,85,71,85,83,1/20/2022 2:26
317,Failed,Mastery Exam,85,70,85,82,3/17/2022 12:39
317,Failed,Practice Exam,85,68,85,80,3/15/2022 12:50
318,Passed,Mastery Exam,85,56,85,65,2/12/2022 19:08
318,Passed,Practice Exam,85,66,85,77,2/11/2022 10:02
319,Passed,Mastery Exam,85,63,85,74,2/12/2022 17:12
319,Passed,Practice Exam,85,73,85,85,2/12/2022 15:45
320,Failed,Mastery Exam,85,60,85,70,2/17/2022 13:22
320,Failed,Practice Exam,85,68,85,80,2/14/2022 16:28
321,Failed,Mastery Exam,85,68,85,80,4/13/2022 9:37
321,Failed,Practice Exam,85,70,85,82,4/12/2022 15:22
322,Failed,Mastery Exam,85,67,85,78,3/17/2022 13:47
322,Failed,Practice Exam,85,64,85,75,3/15/2022 13:36
323,Passed,Mastery Exam,85,59,85,69,2/17/2022 14:17
323,Passed,Practice Exam,85,66,85,77,2/14/2022 15:29
324,Passed,Mastery Exam,85,64,85,75,2/16/2022 12:59
324,Passed,Practice Exam,85,63,85,74,2/14/2022 16:46
325,Failed,Mastery Exam,85,57,85,67,2/17/2022 13:38
325,Failed,Practice Exam,85,54,85,63,2/14/2022 14:24
326,Passed,Practice Exam,85,67,85,78,2/17/2022 17:08
326,Passed,Mastery Exam,85,69,85,81,2/18/2022 13:18
327,Failed,Mastery Exam,85,45,85,52,4/13/2022 16:12
327,Failed,Practice Exam,85,49,85,57,4/13/2022 14:29
328,Failed,Mastery Exam,85,57,85,67,3/17/2022 10:09
328,Failed,Practice Exam,85,53,85,62,3/15/2022 15:52
329,Failed,Mastery Exam,85,40,85,47,2/14/2022 12:12
329,Failed,Practice Exam,85,0,85,0,2/13/2022 15:12
330,Failed,Practice Exam,85,67,85,78,3/15/2022 9:12
330,Failed,Mastery Exam,85,57,85,67,3/17/2022 14:03
331,Passed,Mastery Exam,85,78,85,91,3/17/2022 13:04
331,Passed,Practice Exam,85,82,85,96,3/15/2022 12:46
332,Failed,Practice Exam,85,60,85,70,7/7/2022 9:17
332,Failed,Mastery Exam,85,59,85,69,7/8/2022 11:29
333,Passed,Mastery Exam,85,55,85,64,1/11/2024 7:55
333,Passed,Practice Exam,85,51,85,60,1/7/2024 16:33
334,Passed,Mastery Exam,85,66,85,77,3/1/2022 14:53
334,Passed,Practice Exam,85,67,85,78,2/28/2022 12:14
335,Passed,Practice Exam,85,60,85,70,3/22/2022 11:38
335,Passed,Mastery Exam,85,57,85,67,3/29/2022 11:24
336,Failed,Practice Exam,85,53,85,62,4/26/2022 14:05
336,Failed,Mastery Exam,85,53,85,62,5/7/2022 16:01
337,Passed,Mastery Exam,85,66,85,77,5/14/2022 11:58
337,Passed,Practice Exam,85,60,85,70,5/13/2022 3:36
338,Passed,Practice Exam,85,64,85,75,5/12/2022 20:20
339,Passed,Practice Exam,85,60,85,70,4/24/2022 17:59
340,Passed,Practice Exam,85,68,85,80,3/8/2022 14:18
340,Passed,Mastery Exam,85,70,85,82,3/10/2022 18:08
341,Passed,Practice Exam,85,64,85,75,4/15/2022 14:12
341,Passed,Mastery Exam,85,58,85,68,4/15/2022 22:23
342,Failed,Mastery Exam,85,38,85,44,4/18/2022 22:39
342,Failed,Practice Exam,85,51,85,60,5/24/2022 8:23
343,Failed,Practice Exam,85,2,85,2,3/16/2022 15:54
343,Failed,Mastery Exam,85,37,85,43,3/17/2022 14:05
344,Failed,Practice Exam,85,61,85,71,3/15/2022 11:56
344,Failed,Mastery Exam,85,55,85,64,3/17/2022 14:37
345,Failed,Mastery Exam,85,58,85,68,3/17/2022 9:32
345,Failed,Practice Exam,85,65,85,76,3/15/2022 9:53
346,Passed,Mastery Exam,85,66,85,77,3/8/2022 19:10
346,Passed,Practice Exam,85,57,85,67,3/5/2022 20:47
347,Passed,Mastery Exam,85,66,85,77,2/9/2022 13:35
347,Passed,Practice Exam,85,71,85,83,2/6/2022 11:25
348,Passed,Practice Exam,85,72,85,84,6/2/2022 15:01
348,Passed,Mastery Exam,85,71,85,83,6/4/2022 10:07
349,Failed,Mastery Exam,85,46,85,54,3/17/2022 9:32
349,Failed,Practice Exam,85,47,85,55,3/15/2022 9:40
350,Passed,Mastery Exam,85,52,85,61,5/12/2022 23:53
351,Passed,Practice Exam,85,62,85,72,2/15/2022 20:41
351,Passed,Mastery Exam,85,58,85,68,2/16/2022 19:07
352,Passed,Mastery Exam,85,65,85,76,3/29/2022 19:46
352,Passed,Practice Exam,85,54,85,63,3/22/2022 17:55
353,Passed,Mastery Exam,85,65,85,76,2/11/2022 8:31
353,Passed,Practice Exam,85,80,85,94,2/8/2022 17:09
354,Passed,Practice Exam,85,66,85,77,2/25/2022 17:46
354,Passed,Mastery Exam,85,61,85,71,2/28/2022 16:35
355,Failed,Practice Exam,85,50,85,58,4/12/2022 16:02
355,Failed,Mastery Exam,85,56,85,65,4/13/2022 13:20
356,Failed,Mastery Exam,85,45,85,52,3/17/2022 9:08
356,Failed,Practice Exam,85,59,85,69,3/15/2022 9:05
357,Passed,Mastery Exam,85,57,85,67,3/26/2022 17:44
357,Passed,Practice Exam,85,58,85,68,3/17/2022 13:58
358,Failed,Mastery Exam,85,50,85,58,3/17/2022 12:24
358,Failed,Practice Exam,85,43,85,50,3/15/2022 11:37
359,Passed,Mastery Exam,85,2,85,2,2/22/2022 10:14
359,Passed,Practice Exam,85,54,85,63,2/21/2022 20:31
360,Passed,Mastery Exam,85,68,85,80,2/13/2022 15:55
360,Passed,Practice Exam,85,60,85,70,2/12/2022 15:58
361,Passed,Mastery Exam,85,56,85,65,4/21/2022 12:01
361,Passed,Practice Exam,85,47,85,55,4/14/2022 20:51
362,Failed,Mastery Exam,85,34,85,40,3/17/2022 10:19
362,Failed,Practice Exam,85,65,85,76,2/17/2022 22:02
363,Passed,Practice Exam,85,60,85,70,2/11/2022 1:35
364,Failed,Mastery Exam,85,41,85,48,3/17/2022 14:00
364,Failed,Practice Exam,85,47,85,55,3/15/2022 13:21
365,Failed,Practice Exam,85,57,85,67,3/15/2022 9:10
365,Failed,Mastery Exam,85,61,85,71,3/18/2022 9:57
366,Passed,Mastery Exam,85,58,85,68,3/14/2022 15:10
366,Passed,Practice Exam,85,54,85,63,3/11/2022 16:49
367,Passed,Practice Exam,85,71,85,83,2/7/2022 17:24
367,Passed,Mastery Exam,85,67,85,78,2/8/2022 10:03
368,Passed,Practice Exam,85,73,85,85,3/15/2022 9:46
368,Passed,Mastery Exam,85,75,85,88,3/17/2022 10:19
369,Failed,Mastery Exam,85,57,85,67,4/13/2022 22:18
369,Failed,Practice Exam,85,31,85,36,3/12/2022 12:56
370,Failed,Mastery Exam,85,61,85,71,2/22/2022 14:49
370,Failed,Practice Exam,85,72,85,84,4/12/2022 11:58
371,Failed,Mastery Exam,85,58,85,68,4/13/2022 14:05
371,Failed,Practice Exam,85,64,85,75,4/13/2022 9:38
372,Failed,Practice Exam,85,53,85,62,4/13/2022 9:35
372,Failed,Mastery Exam,85,45,85,52,4/13/2022 11:41
373,Failed,Practice Exam,85,50,85,58,4/12/2022 10:44
373,Failed,Mastery Exam,85,30,85,35,4/13/2022 13:51
374,Passed,Mastery Exam,85,73,85,85,3/2/2022 20:41
374,Passed,Practice Exam,85,57,85,67,2/26/2022 15:18
375,Passed,Practice Exam,85,67,85,78,3/8/2022 11:41
375,Passed,Mastery Exam,85,70,85,82,3/10/2022 10:58
376,Failed,Mastery Exam,85,4,85,4,3/16/2022 1:35
376,Failed,Practice Exam,85,46,85,54,3/10/2022 16:45
377,Failed,Practice Exam,85,61,85,71,5/25/2022 11:38
377,Failed,Mastery Exam,85,67,85,78,5/26/2022 11:38
378,Failed,Mastery Exam,85,31,85,36,4/13/2022 12:55
378,Failed,Practice Exam,85,30,85,35,2/16/2022 12:34
379,Failed,Practice Exam,85,24,85,28,5/25/2022 13:14
379,Failed,Mastery Exam,85,45,85,52,5/26/2022 14:21
380,Failed,Practice Exam,85,57,85,67,4/12/2022 8:53
380,Failed,Mastery Exam,85,48,85,56,4/13/2022 9:30
381,Passed,Mastery Exam,85,71,85,83,3/30/2022 7:02
381,Passed,Practice Exam,85,58,85,68,3/29/2022 20:26
382,Passed,Mastery Exam,85,70,85,82,3/9/2022 12:16
382,Passed,Practice Exam,85,67,85,78,3/4/2022 11:34
383,Passed,Practice Exam,85,52,85,61,3/2/2022 12:53
383,Passed,Mastery Exam,85,55,85,64,3/5/2022 16:42
384,Passed,Practice Exam,85,55,85,64,4/27/2022 14:15
384,Passed,Mastery Exam,85,53,85,62,4/28/2022 18:54
385,Failed,Mastery Exam,85,49,85,57,4/13/2022 13:15
385,Failed,Practice Exam,85,9,85,10,3/7/2022 23:05
386,Passed,Mastery Exam,85,62,85,72,3/9/2022 21:04
386,Passed,Practice Exam,85,60,85,70,3/7/2022 20:29
387,Passed,Practice Exam,85,67,85,78,3/7/2022 17:33
388,Passed,Practice Exam,85,67,85,78,3/7/2022 17:29
388,Passed,Mastery Exam,85,71,85,83,3/10/2022 17:17
389,Passed,Practice Exam,85,74,85,87,3/7/2022 17:04
389,Passed,Mastery Exam,85,73,85,85,3/10/2022 0:54
390,Passed,Mastery Exam,85,62,85,72,3/18/2022 18:14
390,Passed,Practice Exam,85,0,85,0,3/17/2022 18:49
391,Failed,Practice Exam,85,52,85,61,3/5/2022 20:56
392,Failed,Practice Exam,85,52,85,61,4/12/2022 14:35
392,Failed,Mastery Exam,85,59,85,69,4/13/2022 10:17
393,Failed,Practice Exam,85,36,85,42,3/21/2022 18:06
393,Failed,Mastery Exam,85,58,85,68,4/13/2022 12:17
394,Passed,Mastery Exam,85,56,85,65,2/28/2022 14:03
394,Passed,Practice Exam,85,61,85,71,2/23/2022 15:49
395,Passed,Mastery Exam,85,55,85,64,3/9/2022 23:50
395,Passed,Practice Exam,85,64,85,75,3/7/2022 20:53
396,Passed,Mastery Exam,85,67,85,78,3/9/2022 22:26
396,Passed,Practice Exam,85,67,85,78,3/7/2022 18:15
397,Failed,Practice Exam,85,58,85,68,4/27/2022 10:58
397,Failed,Mastery Exam,85,51,85,60,4/29/2022 9:53
398,Passed,Practice Exam,85,52,85,61,2/23/2022 20:51
398,Passed,Mastery Exam,85,50,85,58,2/23/2022 21:32
399,Passed,Mastery Exam,85,56,85,65,4/28/2022 9:03
399,Passed,Practice Exam,85,49,85,57,4/27/2022 9:14
400,Failed,Practice Exam,85,55,85,64,3/4/2022 21:54
400,Failed,Mastery Exam,85,57,85,67,3/9/2022 0:11
401,Passed,Practice Exam,85,50,85,58,5/25/2022 11:55
401,Passed,Mastery Exam,85,57,85,67,5/30/2022 14:09
402,Passed,Mastery Exam,85,62,85,72,4/28/2022 16:16
402,Passed,Practice Exam,85,68,85,80,4/27/2022 14:49
403,Passed,Practice Exam,85,62,85,72,4/4/2022 8:10
403,Passed,Mastery Exam,85,58,85,68,4/18/2022 9:17
404,Failed,Practice Exam,85,76,85,89,7/7/2022 11:34
404,Failed,Mastery Exam,85,76,85,89,7/8/2022 11:46
405,Passed,Practice Exam,85,70,85,82,5/3/2022 22:06
405,Passed,Mastery Exam,85,63,85,74,5/6/2022 16:15
406,Failed,Practice Exam,85,79,85,92,5/20/2022 13:31
406,Failed,Mastery Exam,85,48,85,56,5/20/2022 14:09
407,Passed,Mastery Exam,85,71,85,83,5/3/2022 15:43
407,Passed,Practice Exam,85,58,85,68,4/22/2022 13:40
408,Passed,Practice Exam,85,74,85,87,2/25/2022 9:26
408,Passed,Mastery Exam,85,66,85,77,3/3/2022 14:25
409,Failed,Practice Exam,85,58,85,68,3/11/2022 17:00
409,Failed,Mastery Exam,85,62,85,72,3/12/2022 12:57
410,Passed,Practice Exam,85,72,85,84,6/2/2022 8:31
410,Passed,Mastery Exam,85,68,85,80,6/4/2022 9:04
411,Passed,Mastery Exam,85,57,85,67,3/13/2022 12:19
411,Passed,Practice Exam,85,64,85,75,3/13/2022 20:45
412,Failed,Mastery Exam,85,69,85,81,4/13/2022 15:11
412,Failed,Practice Exam,85,57,85,67,4/12/2022 9:35
413,Failed,Mastery Exam,85,50,85,58,4/28/2022 9:55
413,Failed,Practice Exam,85,57,85,67,4/27/2022 10:30
414,Failed,Practice Exam,85,54,85,63,3/9/2022 13:53
414,Failed,Mastery Exam,85,57,85,67,4/13/2022 11:47
415,Passed,Mastery Exam,85,69,85,81,4/13/2022 15:24
415,Passed,Practice Exam,85,61,85,71,4/12/2022 15:50
416,Passed,Mastery Exam,85,60,85,70,6/16/2022 11:22
416,Passed,Practice Exam,85,56,85,65,6/15/2022 14:39
417,Failed,Practice Exam,85,66,85,77,5/24/2022 8:59
417,Failed,Mastery Exam,85,50,85,58,5/25/2022 12:59
418,Passed,Mastery Exam,85,59,85,69,3/3/2022 11:56
419,Failed,Mastery Exam,85,50,85,58,7/8/2022 9:47
419,Failed,Practice Exam,85,60,85,70,7/7/2022 9:38
420,Passed,Practice Exam,85,65,85,76,5/3/2022 21:33
420,Passed,Mastery Exam,85,71,85,83,5/4/2022 19:39
421,Passed,Practice Exam,85,62,85,72,3/16/2022 12:27
421,Passed,Mastery Exam,85,62,85,72,3/22/2022 15:30
422,Passed,Mastery Exam,85,64,85,75,4/28/2022 22:28
422,Passed,Practice Exam,85,65,85,76,4/28/2022 20:51
423,Passed,Practice Exam,85,73,85,85,5/12/2022 15:47
423,Passed,Mastery Exam,85,52,85,61,5/12/2022 21:12
424,Failed,Mastery Exam,85,65,85,76,7/8/2022 9:13
424,Failed,Practice Exam,85,66,85,77,7/7/2022 8:40
425,Failed,Practice Exam,85,54,85,63,5/24/2022 11:30
425,Failed,Mastery Exam,85,52,85,61,5/26/2022 11:44
426,Passed,Mastery Exam,85,68,85,80,3/9/2022 20:20
426,Passed,Practice Exam,85,71,85,83,3/8/2022 20:53
427,Failed,Practice Exam,85,52,85,61,4/12/2022 12:40
427,Failed,Mastery Exam,85,56,85,65,4/13/2022 12:32
428,Failed,Practice Exam,85,44,85,51,4/12/2022 11:56
428,Failed,Mastery Exam,85,48,85,56,4/13/2022 19:13
429,Passed,Practice Exam,85,66,85,77,4/12/2022 12:26
429,Passed,Mastery Exam,85,70,85,82,4/26/2022 19:45
430,Passed,Practice Exam,85,53,85,62,6/29/2022 13:36
430,Passed,Mastery Exam,85,61,85,71,7/13/2022 14:31
431,Passed,Practice Exam,85,58,85,68,2/23/2022 14:28
432,Passed,Practice Exam,85,72,85,84,4/12/2022 11:47
432,Passed,Mastery Exam,85,68,85,80,4/13/2022 12:15
433,Passed,Practice Exam,85,58,85,68,2/13/2022 16:46
434,Failed,Practice Exam,85,62,85,72,2/28/2022 12:16
434,Failed,Mastery Exam,85,60,85,70,3/2/2022 12:29
435,Failed,Mastery Exam,85,65,85,76,4/13/2022 9:05
435,Failed,Practice Exam,85,74,85,87,4/12/2022 8:59
436,Passed,Mastery Exam,85,52,85,61,5/25/2022 14:22
436,Passed,Practice Exam,85,60,85,70,5/24/2022 9:14
437,Failed,Practice Exam,85,52,85,61,2/28/2022 14:41
437,Failed,Mastery Exam,85,66,85,77,3/6/2022 16:32
438,Passed,Practice Exam,85,67,85,78,3/16/2022 19:08
438,Passed,Mastery Exam,85,67,85,78,3/23/2022 13:07
439,Passed,Mastery Exam,85,57,85,67,3/11/2022 11:49
439,Passed,Practice Exam,85,64,85,75,3/6/2022 15:56
440,Passed,Mastery Exam,85,74,85,87,3/15/2022 12:03
440,Passed,Practice Exam,85,61,85,71,3/7/2022 10:40
441,Passed,Practice Exam,85,56,85,65,3/11/2022 17:40
442,Failed,Practice Exam,85,0,85,0,3/26/2022 22:28
442,Failed,Mastery Exam,85,1,85,1,3/27/2022 20:48
443,Passed,Mastery Exam,85,64,85,75,4/24/2022 16:14
443,Passed,Practice Exam,85,76,85,89,4/23/2022 10:39
444,Failed,Mastery Exam,85,62,85,72,4/13/2022 11:09
444,Failed,Practice Exam,85,61,85,71,4/12/2022 15:10
445,Passed,Mastery Exam,85,59,85,69,4/12/2022 17:27
445,Passed,Practice Exam,85,59,85,69,4/11/2022 0:12
446,Failed,Practice Exam,85,56,85,65,4/29/2022 17:49
447,Failed,Practice Exam,85,51,85,60,4/12/2022 12:26
447,Failed,Mastery Exam,85,44,85,51,4/13/2022 13:11
448,Failed,Practice Exam,85,43,85,50,3/8/2022 13:48
448,Failed,Mastery Exam,85,62,85,72,4/13/2022 9:07
449,Failed,Mastery Exam,85,60,85,70,4/19/2022 11:32
449,Failed,Practice Exam,85,65,85,76,5/24/2022 15:48
450,Failed,Practice Exam,85,54,85,63,4/12/2022 9:45
451,Passed,Mastery Exam,85,71,85,83,4/6/2022 11:17
451,Passed,Practice Exam,85,62,85,72,4/4/2022 14:31
452,Failed,Mastery Exam,85,1,85,1,3/7/2022 16:58
452,Failed,Practice Exam,85,50,85,58,4/12/2022 11:16
453,Failed,Mastery Exam,85,43,85,50,7/8/2022 8:46
453,Failed,Practice Exam,85,52,85,61,7/7/2022 8:45
454,Failed,Practice Exam,85,70,85,82,4/12/2022 14:06
454,Failed,Mastery Exam,85,72,85,84,4/13/2022 14:42
455,Failed,Mastery Exam,85,53,85,62,4/13/2022 11:07
455,Failed,Practice Exam,85,42,85,49,4/12/2022 10:29
456,Failed,Practice Exam,85,54,85,63,4/27/2022 11:45
456,Failed,Mastery Exam,85,70,85,82,4/28/2022 10:37
457,Passed,Mastery Exam,85,74,85,87,3/30/2022 10:28
457,Passed,Practice Exam,85,70,85,82,3/15/2022 11:54
458,Failed,Mastery Exam,85,62,85,72,4/18/2022 8:43
458,Failed,Practice Exam,85,62,85,72,4/12/2022 15:06
459,Failed,Mastery Exam,85,41,85,48,4/17/2022 12:52
459,Failed,Practice Exam,85,45,85,52,4/13/2022 15:36
460,Passed,Mastery Exam,85,66,85,77,3/10/2022 21:14
460,Passed,Practice Exam,85,52,85,61,3/10/2022 0:08
461,Passed,Practice Exam,85,66,85,77,3/8/2022 16:55
